period,aeb3c97678fffc03,bcfc1ff3b7cf8a4a,9c7fb1982851f609,f884aeb8a0a20815,a37a53c4e1fce137,dcfbeec9cf4c5190,ef3f1ebb21d03d5c,292441755c5ffdcc,7d30471f7325a2a8,f173207ae9bd5ccd,0dc08daefa67c12e,ee5692c4832db94b,91510d8163e121fc,2496e35863212c76,208d36ae3c31f890,8bf949936eddd596,e8cde4045a54b14a,64880f270f8f6861,913c67d63ee5a478,28a0d94ccf2a6c08,e0008aaebb2fda63,680166d42265ad55,816022f1cffa8310,f8e4773a916f0f75,fda6a92d0fdc1a1d,fad9ff0f91ecab15,2902e60324bd4c13,23ff266a203fea0d,bec60afef14416c2,a0cc249592a067f4,acc065823d9dcfb7,4087717bb62f6610,0b596d1ce6d258c0,bc79985845236f4a,6b50c641a4eaf53e,bfe638853ce4a153,409ca5c54a3efce7,eeb44b96bbac9604,dd95aab5d08306e1,6a116a4eef3afb73
2025-07-25,0.0,0.0,-0.22223099999999896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.128772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.095198,0.0,0.0,0.083005,1.1762029999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.749007000000006,0.0,0.0,0.0,0.0,0.48402300000000054,0.0
2025-07-28,0.5830769999999998,0.0,-0.15156800000000104,0.0,0.0,0.0,0.5830769999999998,0.0,0.0,0.0,0.5830770000000003,0.5830769999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10008200000000045,0.0,0.0,0.0,0.3950759999999889,0.0,0.0,0.0,-0.1074869999999919,0.0,0.0,0.0,0.0,0.2590319999999977,0.0
2025-07-29,-0.1828669999999999,0.0,-0.12028799999999862,0.0,0.0,0.0,-0.1828669999999999,0.0,0.0,0.0,-0.18286700000000078,-0.1828669999999999,0.4215620000000001,-0.1318709999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11554100000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06257899999999994,0.0,0.0,0.5719589999999997,0.32888800000000273
2025-07-30,0.0831059999999999,0.0,0.08310599999999901,0.0,0.0,0.0,0.0831059999999999,0.0,0.0,0.0,0.08310600000000079,0.0831059999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481792,0.0,0.0,-0.15857100000000202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06972999999999274,0.0,0.0,0.0,0.0,0.41080400000000594,0.1814499999999981
2025-07-31,0.06673099999999987,0.10607699999999909,0.0,0.0,0.0,0.0,0.06673099999999987,0.0,0.0,0.0,0.06673099999999987,0.06673099999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10607699999999998,0.0,0.0,0.0,-0.1662789999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8187440000000095,0.0,0.0,0.0,0.0,1.778454999999994,1.7248310000000018
2025-08-01,0.0,0.05789500000000203,0.0,0.0,0.0,0.0,0.0,0.05789500000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01297899999999963,0.0,0.05789500000000003,0.527143,0.0,0.0,-0.2127909999999993,0.0,0.0,0.03707199999999489,0.0,0.0,0.03707200000000199,0.0,-0.7898679999999842,0.0,0.0,0.0,0.0,0.16313500000000403,0.16313499999999692
2025-08-04,0.0,0.1630939999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00215799999999966,0.0,0.16309399999999985,0.46067999999999987,0.0,0.0,0.8966370000000019,0.0,0.0,0.0,0.0,0.0,0.0,0.6189099999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16428600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0039659999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38110900000000214,0.38110900000000214
2025-08-06,0.4682979999999999,0.0,0.46829800000000077,0.0,0.0,0.0,0.4682979999999999,0.0,0.0,0.0,0.4682979999999999,0.4682979999999999,-0.203071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010110000000000952,0.0,0.0,1.0220090000000006,0.0,0.0,0.0,0.5601589999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1464989999999986,0.1464989999999986
2025-08-07,0.2553220000000005,0.0,0.3753219999999988,0.0,0.0,0.0,0.2553220000000005,0.0,0.0,0.0,0.2553219999999996,0.2553220000000005,0.0,-0.41066499999999984,0.0,-0.10034200000000004,-0.11534199999999983,-0.13034200000000018,0.0,0.0,0.0,0.0,-0.10198200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.22337500000000432,0.0,0.0,0.0,-0.2345550000000003,0.0,0.0,0.0,0.0,0.10932899999999535,0.10932900000000245
2025-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175193,-0.17519300000000015,0.0,0.0,-0.07310400000000006,-0.08810399999999996,0.0,0.0,0.0,0.0,-0.582321,0.0,0.0,0.0,0.0,0.0,0.0,0.12045100000000275,0.0,0.0,0.0,-0.5978550000000098,0.0,0.0,0.0,0.0,0.8947180000000046,1.0547779999999989
2025-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.744904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5683819999999855,0.0,0.0,0.0,0.0,0.6920149999999978,0.8650789999999979
2025-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.276744,0.4453849999999999,0.0,0.063643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1445609999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30845099999999803,0.3084510000000016
2025-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24137499999999967,0.0,0.0,-0.081534,-0.08153400000000044,0.0,0.04007100000000002,0.025071000000000065,0.010070999999999941,0.0,0.0,0.0,0.0,-0.013294,0.0,0.0,0.0,0.0,0.0,0.0,2.0298099999999977,0.0,2.0298100000000048,0.0,-0.30225200000000996,0.0,0.0,0.0,0.0,0.24277899999999875,0.2911369999999991
2025-08-14,0.053603999999999985,0.0,0.0,0.0,0.08037200000000055,0.0,0.053603999999999985,0.0,0.0,0.0,0.053603999999999985,0.053603999999999985,0.0,-0.014164000000000065,0.0,0.0,0.0,0.0,0.08037200000000055,0.0,0.0,0.0,-0.07366900000000001,0.0,0.0,0.0,0.0,0.0,0.0,4.571798000000001,0.0,3.3767989999999912,0.0,-0.17233999999999128,0.0,0.0,0.0,0.0,0.3267490000000066,0.3877290000000002
2025-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32405300000000015,0.0,0.0,0.0,0.0,0.0,0.17359599999999986,0.0,0.0,0.028161999999999993,0.0,0.0,0.0,0.0,0.0,0.0,2.203869999999995,0.0,0.22625899999999888,0.0,0.0,0.0,0.0,0.0,0.0,0.3878609999999938,0.3878610000000009
2025-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08457500000000001,0.06957499999999994,0.05457500000000026,0.0,0.0,0.0,0.0,-0.0020959999999999868,0.0,0.0,0.0,0.0,0.0,0.0,1.491256000000007,0.0,0.2891140000000121,0.9394419999999997,-0.30531899999999723,0.0,0.0,0.0,0.0,0.15728500000000167,0.15728499999999812
2025-08-19,-0.038281000000000454,0.0,0.0,0.0,0.0,0.0,-0.038281000000000454,0.0,0.0,0.0,-0.038280999999999565,-0.038281000000000454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37457799999999997,0.0,0.0,0.0,0.0,0.0,2.564778000000004,0.0,0.0,2.56477799999999,1.6526780000000016,0.0,0.0,0.0,0.0,0.0,0.0001239999999995689,0.12966900000000336
2025-08-20,-0.4450949999999998,-0.44509499999999846,0.0,0.0,0.0,-0.26846199999999953,-0.4450949999999998,-0.44509500000000024,0.0,0.0,-0.44509500000000024,-0.4450949999999998,0.5022260000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4450949999999999,0.22027000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3847430000000003,0.0,-0.515798000000018,0.0,0.0,-0.445095,0.0,0.014937000000003309,0.1331189999999971
2025-08-21,-0.3135110000000001,-0.6889380000000003,0.0,0.0,0.0,-0.4259040000000027,-0.3135110000000001,-0.3135110000000001,0.0,0.0,-0.3135110000000001,-0.3135110000000001,0.0,0.44021299999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.688938,0.15202,0.0,0.0,0.0,0.0,0.0,0.0,0.3097139999999996,0.0,0.0,0.0,-0.6379399999999862,0.0,-0.42590400000000006,-0.688938,0.0,-0.10202300000000264,0.0
2025-08-22,-0.26712500000000006,-0.45448999999999984,0.0,0.0,0.0,-0.26712500000000006,-0.26712500000000006,0.0,0.0,0.0,-0.26712500000000006,-0.26712500000000006,0.0,0.5749960000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.267125,0.205183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6807340000000011,0.0,0.0,0.0,0.0,-0.18440900000000227,0.0
2025-08-25,0.0,-0.15454400000000135,-0.23327999999999882,0.0,0.0,-0.23327999999999705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23328,0.210754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6012470000000008,0.0,0.0,0.0,0.0,-0.20183199999999601,0.0
2025-08-26,0.0,-0.05102499999999921,-0.222881000000001,0.0,0.0,-0.222881000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03661900000000001,0.021619000000000055,0.0066189999999997085,0.0,0.0,0.0,0.0,0.321631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-27,0.0,-0.0165009999999981,0.2246250000000014,0.0,0.0,-0.24112600000000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7935460000000027,0.0,0.0,1.927230999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-28,0.0,-0.21603800000000106,0.26676699999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7128989999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-29,0.0,-0.18281199999999842,-0.1828120000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19516899999999993,0.0,0.0,-0.05000000000000071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694706,0.0,0.0,0.0,0.0,0.0,0.0,0.9808439999999905,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02,0.0,-0.25289900000000287,0.0,-0.000686999999999216,0.0,0.0,0.0,0.0,0.0,-0.2528990000000002,-0.0006870000000001042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000686999999999216,0.0,0.0,0.0,0.0,0.0,0.6872780000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03,0.0,-0.2660279999999986,0.3899999999999988,0.01775299999999902,0.0,-0.2660279999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09698899999999999,-0.1119889999999999,0.0,0.0,0.01775299999999902,0.0,-0.26602800000000004,0.0,0.0,0.0,0.4766079999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-04,0.0,-0.24047600000000102,0.0,0.0,0.0,-0.24047600000000102,0.0,0.0,0.0,0.0,0.0,0.0,-0.11097600000000002,-0.18671900000000008,0.0,-0.14329700000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.14087499999999997,0.0,0.0,0.0,-0.05608399999999847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05746899999999755,0.0
2025-09-05,0.0,0.29812199999999933,-0.08124999999999893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07398600000000055,0.0,0.0,-0.05551599999999901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298122,0.0,0.0,0.0,0.3295490000000001,0.31873799999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-08,0.3684320000000003,0.0,0.3684320000000003,0.0,0.0,0.0,0.3684320000000003,0.0,0.0,0.0,0.3684319999999994,0.3684320000000003,0.0,-0.43062500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6166669999999996,0.30686500000000017,0.0,0.0,0.0,0.0,0.0,0.6760270000000048,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-09,0.4218709999999999,0.0,0.3045650000000002,0.0,0.0,0.0,0.4218709999999999,0.0,0.0,0.0,0.39367200000000047,0.4218709999999999,0.0,-0.3313460000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2014619999999994,0.0
2025-09-10,0.0,0.0,0.41167899999999946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833079999999999,0.0,0.27849700000000155,0.0,0.0,0.01314499999999974,0.12623399999999663,0.0,0.0,0.12623399999999663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035201999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10100599999999815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,0.06445800000000013,0.24285000000000068,0.0,0.0,0.0,0.0,0.06445800000000013,0.0,0.0,0.0,0.06445800000000013,0.06445800000000013,0.363276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10691099999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.12688200000000904,0.11903999999999826,0.0,0.0,0.7380699999999933,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12346900000000005,0.0,0.0859570000000005,0.0,0.0,0.0,0.0,0.0,0.45114300000000185,0.0,-0.22703000000000628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-16,-0.02647099999999991,0.0,0.4987940000000002,0.0,0.0,0.0,-0.02647099999999991,-0.02647099999999991,0.0,0.0,-0.02647099999999991,-0.02647099999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.147656,0.0,-0.0474049999999977,0.0,0.0,0.0,0.0,0.6091359999999924,0.4240339999999918,0.6091360000000066,-0.0474049999999977,0.0,0.0,-0.02647099999999991,-0.02647099999999991,0.0,0.0,0.0
2025-09-17,-0.12692300000000012,0.0,0.0,0.0,0.0,0.0,-0.12692300000000012,-0.12692299999999967,0.0,0.0,-0.12692300000000056,-0.12692300000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2775860000000001,0.0,-0.10743200000000286,0.0,0.0,0.0,0.0,0.5673840000000041,0.3888409999999993,0.0,0.4788040000000038,0.0,0.0,0.0,-0.1269229999999999,0.0,0.0,0.0
2025-09-18,-0.18899600000000039,0.0,0.0,0.0,0.0,0.0,-0.18899600000000039,0.0,0.0,0.0,-0.1889959999999995,-0.18899600000000039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03790000000000049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22428599999999932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-19,0.0,0.0,0.44214299999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23110199999999992,0.0,-0.10227700000000084,0.0,0.1298250000000003,0.0,0.5600530000000035,0.0,0.32146400000000597,0.05947100000000205,0.1688299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22132400000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.014999999999999902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08095399999999842,0.0,-0.053632000000000346,0.6206180000000021,0.0,0.0,0.41606500000000324,0.0,-0.053632000000000346,0.0,0.0,0.0,0.0,0.0,0.06212400000000429,0.062124000000000734
2025-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19609200000000016,-0.012709000000000081,0.0,0.11546300000000001,0.1154630000000001,0.0,0.10272700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04397600000000068,0.0,-0.12775099999999995,0.49163599999999974,0.0,0.0,0.35193999999999903,0.0,0.0,0.09732099999999377,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,0.2656820000000004,-0.195765999999999,0.0,0.0,0.0,0.0,0.2656820000000004,0.265682,0.0,-0.4427719999999997,0.265682,0.2656820000000004,0.358127,0.3176060000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08849399999999719,0.0,-0.10792000000000002,0.0,0.0,0.0,0.374842000000001,0.0,0.10909099999999938,0.0,0.0,0.265682,0.265682,0.0,0.0,0.0
2025-09-25,0.0,-0.19477799999999945,0.0,0.0,0.0,0.0,0.0,0.13581299999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06384600000000007,-0.07884599999999997,0.0,0.0,0.0,0.0,-0.22213099999999997,0.0,-0.12307100000000304,0.0,0.0,0.0,0.0,0.0,0.34233799999999803,0.0,0.09070400000000234,0.0,0.0,0.0,0.13581299999999996,0.0,0.0,0.0
2025-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08087499999999981,0.0,0.0,0.0,0.0,0.0,-0.02657699999999963,0.0,0.0,0.0,0.0,-0.16372499999999945,2.285177000000001,0.0,0.06258300000000006,0.0,0.0,0.6106439999999935,0.0,0.0,0.02927400000001512,0.6296660000000003,0.0,0.0,0.0,0.039890999999997234,0.0
2025-09-29,0.057748999999999384,-0.08445700000000045,0.0,0.0,0.0,0.0,0.057748999999999384,0.0,0.0,-0.14220599999999983,0.057748999999999384,0.057748999999999384,0.0,0.3837349999999997,0.0,0.0,0.0,0.0,0.0,-0.00029500000000126647,0.0,0.057748999999999995,-0.054525000000000046,0.0,-0.11006199999999922,2.307941999999999,0.0,0.0,0.0,0.0,0.9413170000000122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032653000000003374,0.0
2025-09-30,0.0,0.010207000000001187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22025699999999993,0.0,0.0,2.504900000000001,0.0,0.0,0.0,0.0,0.8205949999999973,0.0,0.0,-0.7135509999999954,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-01,0.0,0.23241200000000006,0.0,0.0,0.0,0.0,0.0,-0.2904629999999999,0.0,0.0,0.0,0.0,0.0,0.1395420000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04545500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38948399999999594,0.0,0.0,0.7529719999999998,0.0,-0.2904629999999999,0.0,0.0,0.0,0.0
2025-10-02,0.0,-0.03148100000000298,0.0,0.0,0.04340999999999795,0.0,0.0,0.0,0.0,0.0,0.01516099999999998,0.0,0.0,-0.008580000000000254,0.0,0.0,0.0,0.0,0.04340999999999795,0.0,0.0,0.0,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09563099999999736,0.0,0.0,1.6882779999999968,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-03,0.0,-0.03228099999999756,-0.17043499999999945,0.0,0.03224700000000169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.146525,-0.14652500000000046,0.0,0.10500000000000004,0.0,0.0,0.03224700000000169,0.0,0.0,0.0,0.008824000000000054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07298900000000685,0.0,2.0997489999999956,1.3756970000000024,0.0,0.0,0.0,0.0,0.04301299999999486,0.0
2025-10-06,0.0,-0.06337800000000016,-0.11849300000000085,0.0,0.01566000000000045,0.0,0.0,0.0,-0.1433330000000126,-0.020980000000000665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01566000000000045,0.0,0.0,0.0,-0.02098,-0.1433330000000126,0.0,0.0,0.0,0.0,0.0,0.0,0.10569799999998963,0.0,0.0,0.0,0.18603400000000647,0.0,0.0,0.0,0.0,0.0
2025-10-07,0.0,-0.052286000000002275,0.0,0.0,7.699999999744023e-05,0.0,0.0,0.0,0.0,-0.011110999999999649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.699999999744023e-05,0.0,0.0,0.0,-0.011110999999999982,0.0,0.0,0.0014729999999989474,0.0,0.0,0.0,0.0,0.09236500000000092,0.0,0.0,-0.20328499999999394,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-08,0.0,-0.05982699999999852,0.026536999999999367,0.0,-0.029175999999999647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029175999999999647,0.0,0.0,0.0,0.0,0.0,0.0,-0.12541000000000047,0.0,0.0,0.0,0.0,0.09008599999999944,0.0,0.0,0.0,0.21176499999999976,0.0,0.0,0.0,0.10633400000000393,0.0
2025-10-09,0.0,-0.01591900000000024,0.0,0.07015499999999975,-0.04013299999999731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02596699999999963,0.0,0.0,-0.07472499999999993,-0.08972500000000005,-0.04013299999999731,0.0,0.07015499999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4048349999999985,0.40483500000000205
2025-10-10,0.0,0.05492999999999881,0.0,0.0,-0.06580900000000156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.305382,-0.18884599999999985,-0.20384599999999997,-0.06580900000000156,0.0,0.0,0.0,-0.25241700000000006,0.0,0.0,0.0,0.030356999999998635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-13,0.0,0.0,0.0,0.0,-0.036087999999999454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036087999999999454,0.0,0.0,0.0,-0.233926,0.0,0.0,0.0,0.0,0.05817700000000059,0.0,0.0,0.0,0.0,1.1368599999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-14,0.0,-0.09280699999999698,0.0,0.0,-0.07448199999999972,0.0,0.0,0.0,0.0,0.45785300000000007,0.0,0.0,0.0,-0.04335800000000045,-0.07448199999999972,0.0,0.0,0.0,-0.07448199999999972,0.0,0.0,0.0,-0.222441,0.0,0.0,0.0,0.0,0.04812299999999681,0.0,0.45769200000000865,0.0,0.45769199999999444,0.0,0.0,-0.20105000000000928,0.0,0.0,0.0,0.0,0.0
2025-10-15,0.0,-0.007876000000003103,-0.1345559999999999,0.0,-0.050518000000000285,0.0,0.0,0.0,0.0,0.35975599999999996,0.0,0.0,0.9431029999999999,0.0,-0.050518000000000285,0.0,0.0,0.0,-0.050518000000000285,0.0,0.0,0.0,-0.13455599999999998,0.0,0.11064300000000316,0.0,0.0,0.0415220000000005,0.0,0.4243849999999867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2619579999999999,0.2619579999999999
2025-10-16,0.0,0.0,-0.1396059999999988,0.0,-0.04226500000000044,0.0,0.0,0.0,0.0,0.3617650000000001,0.0,0.0,-0.35790199999999994,0.0,-0.042264999999998665,0.0,0.0,0.0,-0.04226500000000044,0.0,0.0,0.0,-0.183799,0.0,0.0,0.0,0.0,0.03219999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-17,0.0,-0.21715899999999877,0.0,0.0,-0.044961000000000695,0.0,0.0,0.0,0.0,0.24545499999999976,0.0,0.0,-0.037269,0.0,-0.044961000000000695,0.0,0.0,0.0,-0.044961000000000695,0.0,0.0,0.0,-0.18321900000000002,0.0,0.0,0.0,-0.1495849999999983,0.0,0.0,0.0,0.36825300000000993,0.0,-0.14958500000000186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-20,0.07019200000000048,-0.0974119999999985,0.0,0.0,-0.04281599999999841,0.0,0.07019200000000048,0.29581999999999997,0.0,0.23181799999999964,0.08837900000000065,0.07019200000000048,0.0,0.0,-0.04281600000000019,0.0,0.0,0.0,-0.04281599999999841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23053700000000177,0.0,0.0,0.0,0.0,0.0,0.5991230000000058,0.0,0.0,0.07019199999999981,0.0,0.0,0.0,0.0
2025-10-21,0.0,-0.24618099999999998,0.0,0.0,-0.05819699999999983,0.0,0.0,0.0,0.0,-0.24618099999999998,-0.023875000000000313,0.0,0.0,0.0,-0.05819699999999983,0.0,0.0,0.0,-0.05819699999999983,0.0,0.0,0.0,-0.010071000000000052,0.0,0.0,0.0,-0.26130600000000115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32066700000000026,0.32066700000000026
2025-10-22,0.0,-0.3390550000000019,0.0,0.0,-0.04988100000000273,0.0,0.0,0.0,0.0,-0.3607149999999999,0.0,0.0,0.0,0.0,-0.049880999999999176,0.0,0.0,0.0,-0.04988100000000273,0.0,0.0,-0.360715,-0.0996149999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
