iteration,reduced_trade_count,weighted_net_sum,win_rate_full_weight_subset,max_drawdown
871,26,0.09418401621369187,0.6363636363636364,-0.017971729442630213
872,26,0.09341650382857421,0.7272727272727273,-0.014698712983787526
873,26,0.08859865556536753,0.8181818181818182,-0.014698712983787526
874,26,0.09643349559788832,0.6363636363636364,-0.017971729442630213
875,26,0.0738268127128978,0.6363636363636364,-0.02348567585107241
876,26,0.10067126128684191,0.7272727272727273,-0.02348567585107241
877,26,0.09667477177921627,0.5454545454545454,-0.014717976035840512
878,26,0.07954192729190566,0.6363636363636364,-0.014698712983787526
879,26,0.07080164477417825,0.45454545454545453,-0.026201461716944312
880,26,0.08708304599614666,0.7272727272727273,-0.026182198664891326
881,26,0.07160812724712569,0.45454545454545453,-0.02348567585107241
882,26,0.1334947435458925,0.8181818181818182,-0.014698712983787526
883,26,0.12043734408934138,0.7272727272727273,-0.026739429257862112
884,26,0.09773815319292835,0.45454545454545453,-0.020687515308502113
885,26,0.07543043831768602,0.6363636363636364,-0.026182198664891326
886,26,0.08877482957503884,0.5454545454545454,-0.029455215123734012
887,26,0.09459097589849658,0.6363636363636364,-0.023466412799019426
888,26,0.07005259929685927,0.45454545454545453,-0.026739429257862112
889,26,0.10930136988444619,0.6363636363636364,-0.014717976035840512
890,26,0.0830318737106083,0.45454545454545453,-0.026739429257862112
891,26,0.10912338336520654,0.6363636363636364,-0.014698712983787526
892,26,0.0898855842901604,0.5454545454545454,-0.026201461716944312
893,26,0.09973665529162391,0.7272727272727273,-0.014698712983787526
894,26,0.0981843368103805,0.7272727272727273,-0.014717976035840512
895,26,0.10854678592056999,0.45454545454545453,-0.014717976035840512
896,26,0.09928857485350769,0.6363636363636364,-0.017414498849659427
897,26,0.1420332544052746,0.7272727272727273,-0.017433761901712412
898,26,0.08962017898219389,0.7272727272727273,-0.017414498849659427
899,26,0.10029739742830394,0.7272727272727273,-0.014717976035840512
900,26,0.08050318002575142,0.45454545454545453,-0.02348567585107241
901,26,0.07978809334513329,0.6363636363636364,-0.029435952071681024
902,26,0.10369194619404866,0.45454545454545453,-0.014717976035840512
903,26,0.08388343886143057,0.6363636363636364,-0.014698712983787526
904,26,0.07752186216599512,0.6363636363636364,-0.017433761901712412
905,26,0.06802696408706341,0.36363636363636365,-0.02348567585107241
906,26,0.10314553037985308,0.5454545454545454,-0.02348567585107241
907,26,0.09144378159637247,0.5454545454545454,-0.017952466390577224
908,26,0.10502284320426634,0.6363636363636364,-0.014717976035840512
909,26,0.09338316520656618,0.5454545454545454,-0.026201461716944312
910,26,0.10358857183409949,0.6363636363636364,-0.014698712983787526
911,26,0.09291093414330664,0.6363636363636364,-0.017433761901712412
912,26,0.10056287958951751,0.7272727272727273,-0.017952466390577224
913,26,0.08545263806425775,0.7272727272727273,-0.014698712983787526
914,26,0.08047878831240633,0.45454545454545453,-0.023466412799019426
915,26,0.09242650787673148,0.7272727272727273,-0.017414498849659427
916,26,0.09557758536775926,0.5454545454545454,-0.014717976035840512
917,26,0.10113925065219039,0.5454545454545454,-0.017433761901712412
918,26,0.10170116623056755,0.45454545454545453,-0.014717976035840512
919,26,0.11250094635838372,0.7272727272727273,-0.017433761901712412
920,26,0.12010429653515123,0.6363636363636364,-0.017414498849659427
921,26,0.08892532092334854,0.5454545454545454,-0.026739429257862112
922,26,0.09211711262975716,0.5454545454545454,-0.02348567585107241
923,26,0.10929404302224789,0.7272727272727273,-0.02348567585107241
924,26,0.08790653445877747,0.45454545454545453,-0.017971729442630213
925,26,0.08619192321612004,0.5454545454545454,-0.014717976035840512
926,26,0.11261861362376867,0.7272727272727273,-0.014717976035840512
927,26,0.10379716630433375,0.5454545454545454,-0.017971729442630213
928,26,0.09219930705382096,0.5454545454545454,-0.014717976035840512
929,26,0.1018053880868858,0.6363636363636364,-0.014717976035840512
930,26,0.09526560304761753,0.6363636363636364,-0.014717976035840512
931,26,0.08820969102925046,0.6363636363636364,-0.020687515308502113
932,26,0.10439720395539515,0.6363636363636364,-0.02348567585107241
933,26,0.09903111865670028,0.6363636363636364,-0.023466412799019426
934,26,0.09622025626333293,0.5454545454545454,-0.026182198664891326
935,26,0.080692416998598,0.5454545454545454,-0.014717976035840512
936,26,0.10792946063883753,0.7272727272727273,-0.014717976035840512
937,26,0.11424182798665763,0.6363636363636364,-0.014717976035840512
938,26,0.07781576268981145,0.2727272727272727,-0.026739429257862112
939,26,0.12632640314343688,0.6363636363636364,-0.014717976035840512
940,26,0.0945519545196575,0.5454545454545454,-0.026201461716944312
941,26,0.10024324949807188,0.6363636363636364,-0.017971729442630213
942,26,0.10908216562033698,0.7272727272727273,-0.014717976035840512
943,26,0.11810207885517873,0.6363636363636364,-0.02348567585107241
944,26,0.10972672239509149,0.6363636363636364,-0.017433761901712412
945,26,0.09019784985915288,0.45454545454545453,-0.026201461716944312
946,26,0.11872334315016313,0.8181818181818182,-0.02348567585107241
947,26,0.066504848988448,0.6363636363636364,-0.026182198664891326
948,26,0.10580499665251193,0.7272727272727273,-0.014717976035840512
949,26,0.11018789295548885,0.7272727272727273,-0.014717976035840512
950,26,0.08562953966745894,0.36363636363636365,-0.017952466390577224
951,26,0.10076821620534289,0.6363636363636364,-0.014717976035840512
952,26,0.09882711362368844,0.5454545454545454,-0.02348567585107241
953,26,0.0779866272590984,0.5454545454545454,-0.026182198664891326
954,26,0.09218499766147759,0.5454545454545454,-0.017971729442630213
955,26,0.12115512772310609,0.8181818181818182,-0.017971729442630213
956,26,0.08099893543091906,0.5454545454545454,-0.026720166205809123
957,26,0.09218810190998929,0.5454545454545454,-0.017433761901712412
958,26,0.08905346019976917,0.45454545454545453,-0.017971729442630213
959,26,0.11312158670720526,0.7272727272727273,-0.014698712983787526
960,26,0.11106306830238002,0.6363636363636364,-0.017414498849659427
961,26,0.09193508360302509,0.45454545454545453,-0.017433761901712412
962,26,0.0963828098654107,0.5454545454545454,-0.014698712983787526
963,26,0.07920935296746494,0.45454545454545453,-0.020668252256449124
964,26,0.07276748516277892,0.36363636363636365,-0.020687515308502113
965,26,0.08381443531737438,0.5454545454545454,-0.026201461716944312
966,26,0.1053157418867853,0.5454545454545454,-0.014717976035840512
967,26,0.06304157605276785,0.2727272727272727,-0.029455215123734012
968,26,0.10263236186623684,0.5454545454545454,-0.014717976035840512
969,26,0.11590816963065195,0.6363636363636364,-0.014698712983787526
970,26,0.08913805248789815,0.7272727272727273,-0.014717976035840512
971,26,0.12003262846240034,0.8181818181818182,-0.014717976035840512
972,26,0.07661461933846488,0.6363636363636364,-0.029435952071681024
973,26,0.10328332470807909,0.6363636363636364,-0.014717976035840512
974,26,0.07536324042268974,0.45454545454545453,-0.017433761901712412
975,26,0.10475305268315659,0.6363636363636364,-0.014717976035840512
976,26,0.0896504488071424,0.45454545454545453,-0.017971729442630213
977,26,0.08047479440354191,0.5454545454545454,-0.02348567585107241
978,26,0.11763628015373634,0.7272727272727273,-0.014717976035840512
979,26,0.09404731960874796,0.6363636363636364,-0.017414498849659427
980,26,0.10437921677242969,0.7272727272727273,-0.014717976035840512
981,26,0.09614732377087964,0.6363636363636364,-0.014698712983787526
982,26,0.07173383565744998,0.36363636363636365,-0.026739429257862112
983,26,0.12234964996205382,0.7272727272727273,-0.023466412799019426
984,26,0.08742187170702234,0.5454545454545454,-0.02348567585107241
985,26,0.09405747362488581,0.6363636363636364,-0.029455215123734012
986,26,0.09220568566325073,0.45454545454545453,-0.02348567585107241
987,26,0.11689048446765074,0.6363636363636364,-0.014717976035840512
988,26,0.09753482097070239,0.7272727272727273,-0.026201461716944312
989,26,0.11035035779235855,0.7272727272727273,-0.014717976035840512
990,26,0.10100618462022584,0.5454545454545454,-0.017971729442630213
991,26,0.11205742452905146,0.8181818181818182,-0.017971729442630213
992,26,0.11356933698981876,0.6363636363636364,-0.017433761901712412
993,26,0.11261585910158597,0.7272727272727273,-0.02348567585107241
994,26,0.09495351765530893,0.6363636363636364,-0.014717976035840512
995,26,0.1202847504663524,0.8181818181818182,-0.014698712983787526
996,26,0.11039198813581258,0.7272727272727273,-0.014717976035840512
997,26,0.08620107386198587,0.6363636363636364,-0.017971729442630213
998,26,0.08747507514488244,0.5454545454545454,-0.017971729442630213
999,26,0.08024781384225968,0.36363636363636365,-0.023466412799019426
