symbol,event_date,is_sec8k_event,pre_window_start,pre_window_end,pre_window_days,baseline_lookback_days,pre_window_return,pre_window_abs_return,pre_window_volume_ratio,provider_query_performed,market_data_downloaded,source
AEHR,2022-10-06,False,2022-09-29,2022-10-05,5,20,0.0204081633,0.0204081633,0.62186511,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-10-07,True,2022-09-30,2022-10-06,5,20,0.0448275862,0.0448275862,0.65240721,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-10-10,False,2022-10-03,2022-10-07,5,20,0.1496598639,0.1496598639,0.80787155,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-10-11,False,2022-10-04,2022-10-10,5,20,0.1448787062,0.1448787062,1.02880151,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-10-12,False,2022-10-05,2022-10-11,5,20,0.084137931,0.084137931,1.93914133,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-10-13,False,2022-10-06,2022-10-12,5,20,-0.0217821782,0.0217821782,2.12176086,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-10-14,False,2022-10-07,2022-10-13,5,20,-0.0295857988,0.0295857988,3.23710676,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-10-17,False,2022-10-10,2022-10-14,5,20,-0.1206592113,0.1206592113,1.98357188,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-10-18,False,2022-10-11,2022-10-17,5,20,0.0807888041,0.0807888041,1.65260907,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-10-19,False,2022-10-12,2022-10-18,5,20,0.2651821862,0.2651821862,1.65260907,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-10-20,False,2022-10-13,2022-10-19,5,20,0.1646341463,0.1646341463,1.92599865,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-10-21,False,2022-10-14,2022-10-20,5,20,0.2449799197,0.2449799197,1.79193142,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-10-24,False,2022-10-17,2022-10-21,5,20,0.2230723955,0.2230723955,1.92599865,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-10-25,False,2022-10-18,2022-10-24,5,20,0.1664,0.1664,1.9211741,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-10-26,False,2022-10-19,2022-10-25,5,20,0.0931937173,0.0931937173,1.84627493,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-10-27,False,2022-10-20,2022-10-26,5,20,0.1333333333,0.1333333333,1.65581665,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-10-28,False,2022-10-21,2022-10-27,5,20,-0.020692974,0.020692974,1.42622447,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-10-31,False,2022-10-24,2022-10-28,5,20,-0.0096021948,0.0096021948,1.27515051,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-01,False,2022-10-25,2022-10-31,5,20,-0.0148467433,0.0148467433,0.95748598,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-02,False,2022-10-26,2022-11-01,5,20,-0.0882352941,0.0882352941,0.90468621,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-03,False,2022-10-27,2022-11-02,5,20,-0.1257985258,0.1257985258,1.1122111,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-04,False,2022-10-28,2022-11-03,5,20,-0.121421976,0.121421976,0.86050387,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-07,False,2022-10-31,2022-11-04,5,20,-0.0495867769,0.0495867769,0.86050387,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-08,False,2022-11-01,2022-11-07,5,20,0.116024974,0.116024974,0.82957361,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-09,False,2022-11-02,2022-11-08,5,20,0.2214727375,0.2214727375,0.70055069,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-10,False,2022-11-03,2022-11-09,5,20,0.0803993694,0.0803993694,0.6650638,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-11,False,2022-11-04,2022-11-10,5,20,0.1969309463,0.1969309463,0.6650638,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-14,False,2022-11-07,2022-11-11,5,20,0.1282051282,0.1282051282,0.70055069,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-15,False,2022-11-08,2022-11-14,5,20,0.1389783709,0.1389783709,0.72446016,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-16,False,2022-11-09,2022-11-15,5,20,0.2475680934,0.2475680934,1.02659289,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-17,False,2022-11-10,2022-11-16,5,20,-0.0307692308,0.0307692308,1.02659289,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-18,False,2022-11-11,2022-11-17,5,20,-0.0227272727,0.0227272727,0.87227472,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-21,False,2022-11-14,2022-11-18,5,20,-0.0496969697,0.0496969697,0.63886807,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-22,False,2022-11-15,2022-11-21,5,20,-0.0760233918,0.0760233918,0.63886807,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-23,False,2022-11-16,2022-11-22,5,20,0.1318342152,0.1318342152,0.54822917,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-25,False,2022-11-17,2022-11-23,5,20,0.1179704017,0.1179704017,0.5432565,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-28,False,2022-11-18,2022-11-25,5,20,0.1394557823,0.1394557823,0.51329364,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-29,False,2022-11-21,2022-11-28,5,20,0.0886075949,0.0886075949,0.52286201,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-11-30,False,2022-11-22,2022-11-29,5,20,0.0101285547,0.0101285547,0.51148927,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-01,False,2022-11-23,2022-11-30,5,20,-0.0166414523,0.0166414523,0.54616012,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-02,False,2022-11-25,2022-12-01,5,20,0.0074626866,0.0074626866,0.54616012,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-05,False,2022-11-28,2022-12-02,5,20,0.0170542636,0.0170542636,0.76847052,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-06,False,2022-11-29,2022-12-05,5,20,-0.0069417663,0.0069417663,0.80826919,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-07,False,2022-11-30,2022-12-06,5,20,-0.1238461538,0.1238461538,1.40812802,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-08,False,2022-12-01,2022-12-07,5,20,-0.1166666667,0.1166666667,1.10698373,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-09,False,2022-12-02,2022-12-08,5,20,-0.0091463415,0.0091463415,0.8469712,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-12,False,2022-12-05,2022-12-09,5,20,-0.0563106796,0.0563106796,0.85920148,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-13,False,2022-12-06,2022-12-12,5,20,0.0447761194,0.0447761194,0.92823941,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-14,False,2022-12-07,2022-12-13,5,20,0.0050314465,0.0050314465,0.9096995,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-15,False,2022-12-08,2022-12-14,5,20,-0.1342307692,0.1342307692,0.9096995,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-16,False,2022-12-09,2022-12-15,5,20,-0.0514403292,0.0514403292,0.79358024,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-19,False,2022-12-12,2022-12-16,5,20,-0.0134453782,0.0134453782,0.99333179,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-20,False,2022-12-13,2022-12-19,5,20,-0.0688360451,0.0688360451,1.00297851,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-21,False,2022-12-14,2022-12-20,5,20,-0.002221235,0.002221235,0.95431238,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-22,False,2022-12-15,2022-12-21,5,20,-0.0151843818,0.0151843818,0.87526772,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-23,False,2022-12-16,2022-12-22,5,20,-0.1120102215,0.1120102215,0.99437865,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-27,False,2022-12-19,2022-12-23,5,20,-0.0636200717,0.0636200717,0.99437865,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-28,False,2022-12-20,2022-12-27,5,20,-0.0961709706,0.0961709706,1.10944461,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-29,False,2022-12-21,2022-12-28,5,20,-0.1233480176,0.1233480176,1.10944461,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2022-12-30,False,2022-12-22,2022-12-29,5,20,-0.0105515588,0.0105515588,1.1830562,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-01-03,False,2022-12-23,2022-12-30,5,20,-0.0377990431,0.0377990431,1.10203628,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-01-04,False,2022-12-27,2023-01-03,5,20,-0.0985221675,0.0985221675,1.07510638,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-01-05,False,2022-12-28,2023-01-04,5,20,-0.0959798995,0.0959798995,1.06812967,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-01-06,True,2022-12-29,2023-01-05,5,20,-0.0247212797,0.0247212797,1.42845773,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-01-09,False,2022-12-30,2023-01-06,5,20,0.1536548981,0.1536548981,1.46731022,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-01-10,False,2023-01-03,2023-01-09,5,20,0.4398907104,0.4398907104,1.76131244,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-01-11,False,2023-01-04,2023-01-10,5,20,0.6064480267,0.6064480267,2.50654457,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-01-12,False,2023-01-05,2023-01-11,5,20,0.3931411531,0.3931411531,2.41561311,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-01-13,False,2023-01-06,2023-01-12,5,20,0.1900862069,0.1900862069,2.41561311,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-01-17,False,2023-01-09,2023-01-13,5,20,0.110056926,0.110056926,2.16083406,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-01-18,False,2023-01-10,2023-01-17,5,20,-0.0162629758,0.0162629758,1.46364316,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-01-19,False,2023-01-11,2023-01-18,5,20,0.0228326793,0.0228326793,1.3717178,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-01-20,False,2023-01-12,2023-01-19,5,20,0.0086925027,0.0086925027,1.19684048,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-01-23,False,2023-01-13,2023-01-20,5,20,0.0923076923,0.0923076923,1.18475159,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-01-24,False,2023-01-17,2023-01-23,5,20,0.2117481534,0.2117481534,1.18475159,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-01-25,False,2023-01-18,2023-01-24,5,20,0.184164632,0.184164632,1.18475159,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-01-26,False,2023-01-19,2023-01-25,5,20,0.3008976661,0.3008976661,0.98969612,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-01-27,False,2023-01-20,2023-01-26,5,20,0.1333333333,0.1333333333,0.98969612,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-01-30,False,2023-01-23,2023-01-27,5,20,0.023222061,0.023222061,0.84486331,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-01-31,False,2023-01-24,2023-01-30,5,20,-0.0088365243,0.0088365243,0.76196872,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-02-01,False,2023-01-25,2023-01-31,5,20,-0.0353298372,0.0353298372,0.62372444,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-02-02,False,2023-01-26,2023-02-01,5,20,-0.0477768572,0.0477768572,0.62372444,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-02-03,False,2023-01-27,2023-02-02,5,20,0.0212765957,0.0212765957,0.78596284,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-02-06,False,2023-01-30,2023-02-03,5,20,0.0638930163,0.0638930163,0.78596284,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-02-07,False,2023-01-31,2023-02-06,5,20,0.0231759657,0.0231759657,0.62372444,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-02-08,False,2023-02-01,2023-02-07,5,20,0.0553944316,0.0553944316,0.8988163,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-02-09,False,2023-02-02,2023-02-08,5,20,-0.0458333333,0.0458333333,0.87137696,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-02-10,False,2023-02-03,2023-02-09,5,20,-0.0740223464,0.0740223464,0.85607771,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-02-13,False,2023-02-06,2023-02-10,5,20,-0.1529642058,0.1529642058,0.90798436,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-02-14,False,2023-02-07,2023-02-13,5,20,-0.1225611432,0.1225611432,0.92788927,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-02-15,False,2023-02-08,2023-02-14,5,20,-0.018922853,0.018922853,0.94970536,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-02-16,False,2023-02-09,2023-02-15,5,20,0.0561085973,0.0561085973,0.77249285,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-02-17,False,2023-02-10,2023-02-16,5,20,0.1716738197,0.1716738197,0.80619873,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-02-21,False,2023-02-13,2023-02-17,5,20,0.0961478234,0.0961478234,0.60275922,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-02-22,False,2023-02-14,2023-02-21,5,20,-0.0367952522,0.0367952522,0.6559599,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-02-23,False,2023-02-15,2023-02-22,5,20,-0.0736932305,0.0736932305,0.62589388,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-02-24,False,2023-02-16,2023-02-23,5,20,-0.0955198648,0.0955198648,0.66314926,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-02-27,False,2023-02-17,2023-02-24,5,20,-0.0914285714,0.0914285714,0.53840835,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-02-28,False,2023-02-21,2023-02-27,5,20,-0.0154035736,0.0154035736,0.53440111,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-03-01,False,2023-02-22,2023-02-28,5,20,0.0323774283,0.0323774283,0.57937787,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-03-02,False,2023-02-23,2023-03-01,5,20,0.0975077882,0.0975077882,0.64942124,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-03-03,False,2023-02-24,2023-03-02,5,20,-0.036163522,0.036163522,0.95366803,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-03-06,False,2023-02-27,2023-03-03,5,20,0.0043804756,0.0043804756,1.4875215,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-03-07,False,2023-02-28,2023-03-06,5,20,-0.0621266428,0.0621266428,1.4875215,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-03-08,False,2023-03-01,2023-03-07,5,20,-0.112404201,0.112404201,1.51609219,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-03-09,False,2023-03-02,2023-03-08,5,20,0.1060358891,0.1060358891,1.64566111,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-03-10,False,2023-03-03,2023-03-09,5,20,-0.0115264798,0.0115264798,1.158831,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-03-13,False,2023-03-06,2023-03-10,5,20,-0.0573248408,0.0573248408,1.158831,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-03-14,False,2023-03-07,2023-03-13,5,20,-0.0658778382,0.0658778382,1.01755078,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-03-15,False,2023-03-08,2023-03-14,5,20,-0.0764011799,0.0764011799,1.02616563,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-03-16,False,2023-03-09,2023-03-15,5,20,-0.0497951465,0.0497951465,1.02299006,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
AEHR,2023-03-17,False,2023-03-10,2023-03-16,5,20,0.1074324324,0.1074324324,1.00930493,False,False,existing_sec8k_event_panel_and_existing_daily_databento_prices
